subjid,date,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-NaN_cue-cond-trial.nocue
445,80817,741.5,652.0,764.4166666666666,566.0,776.0,977.3333333333334,680.75,742.75,628.0,831.75,1163.0,1011.5,908.75,931.25,884.75,758.9166666666666,821.0,928.0,739.5833333333334,974.3333333333334,960.25,799.5,736.8333333333334,761.5,960.0,619.75,732.0,964.75,596.8333333333334,820.3333333333334,999.0,940.0,943.3333333333334,814.25,1062.0,801.3333333333334,857.5,945.75,800.5833333333334,980.0
446,80717,544.0,580.5,538.25,522.75,619.0,604.3333333333334,536.75,531.25,463.75,527.5,580.5,778.0,596.1666666666666,673.5,633.5,516.5,553.75,629.5,512.75,599.9166666666666,531.5,504.0,517.1666666666666,530.75,562.75,421.25,521.5,539.0,423.0833333333333,600.3333333333334,634.5,581.0,584.9166666666666,618.5,688.25,524.5,609.25,612.0,486.4166666666667,591.5
452,80717,909.75,658.5,887.8333333333334,659.75,874.5,792.9166666666666,783.0,877.75,631.75,865.75,978.75,800.25,811.8333333333334,881.25,882.5,865.4166666666666,830.5,1186.75,810.4166666666666,919.3333333333334,853.5,752.5,736.5,1161.25,957.25,806.9166666666666,696.25,804.25,608.5833333333334,811.4166666666666,1198.75,913.75,974.75,884.25,812.0,954.5833333333334,813.0,758.75,717.0833333333334,955.1666666666666
457,80817,541.25,604.5,832.75,571.0,654.25,686.5,581.0,668.5,581.0,600.5,973.0,976.0,642.25,793.0,1175.5,626.8333333333334,606.25,731.0,613.75,666.3333333333334,578.5,564.0,560.5,645.25,740.5,525.25,566.5,728.0,489.5833333333333,704.0833333333334,850.75,856.0,688.1666666666666,786.75,860.75,664.4166666666666,629.25,702.0,616.1666666666666,730.0833333333334
468,80717,611.5,782.75,713.25,620.25,694.75,663.5833333333334,705.5,729.25,666.0,724.75,761.75,1188.5,730.5833333333334,823.25,894.0,728.4166666666666,899.0,825.0,730.25,771.8333333333334,725.0,798.0,696.6666666666666,745.5,910.0,623.75,715.5,758.0,580.5833333333334,778.75,842.75,809.0,752.5,669.5,807.25,773.0,642.75,978.25,674.25,809.75
469,80717,682.75,779.25,821.3333333333334,615.0,860.75,722.75,1086.75,784.25,680.25,720.4166666666666,906.5,1245.0,884.4166666666666,923.25,961.5,773.0,706.5,1055.75,679.75,855.4166666666666,740.25,739.5,755.5,719.0,844.0,659.1666666666666,663.75,1068.5,649.0,853.0,1046.0,775.75,888.0833333333334,795.75,862.75,812.5833333333334,856.5,850.5,701.4166666666666,952.8333333333334
472,80717,710.0,842.25,874.75,662.0,789.75,981.3333333333334,660.75,856.25,748.5,798.9166666666666,922.5,994.5,1063.75,1112.75,1131.0,948.0,937.75,1001.75,980.5833333333334,1008.25,760.75,752.5,743.4166666666666,770.5,842.75,670.5,711.75,882.25,680.4166666666666,861.5,875.5,819.75,940.25,782.25,1146.25,918.6666666666666,856.75,1117.25,823.3333333333334,1031.25
475,80817,719.5,743.5,432.75,286.0,370.25,708.3333333333334,772.25,545.75,616.3333333333334,527.3333333333334,726.5,460.25,483.6666666666667,307.75,682.75,570.5,387.5,756.75,591.75,432.9166666666667,309.5,438.75,426.9166666666667,969.75,415.75,545.1666666666666,356.0,770.25,449.1666666666667,607.4166666666666,563.75,774.0,526.0833333333334,319.75,478.75,457.0,690.5,485.0,530.6666666666666,631.25
477,80717,833.75,790.0,538.6666666666666,838.0,348.5,607.25,580.75,801.5,544.4166666666666,593.0833333333334,1076.25,950.0,604.1666666666666,531.0,864.0,620.5833333333334,572.25,526.25,837.1666666666666,668.25,870.75,470.0,718.5833333333334,494.25,674.5,723.25,577.5,711.5,703.5833333333334,740.0,821.75,721.25,690.5,545.25,872.75,675.8333333333334,885.75,563.0,556.9166666666666,647.1666666666666
482,80817,597.75,546.0,679.6666666666666,482.75,932.0,654.25,826.0,556.5,583.3333333333334,564.4166666666666,537.75,867.25,590.8333333333334,557.25,476.25,725.0,507.0,600.5,618.4166666666666,618.0,641.5,687.5,589.4166666666666,457.5,575.5,541.75,529.5,445.25,589.1666666666666,646.5,658.25,615.25,766.5833333333334,593.75,862.75,558.9166666666666,533.5,801.5,644.75,548.25
486,80817,548.75,649.75,659.6666666666666,607.25,653.25,743.5833333333334,604.75,611.75,589.8333333333334,547.0,871.75,1017.5,677.8333333333334,944.5,874.5,665.1666666666666,610.25,763.75,688.1666666666666,694.3333333333334,599.5,597.25,599.1666666666666,751.25,755.5,564.5833333333334,599.5,846.25,485.8333333333333,707.0,906.5,696.5,691.6666666666666,716.5,753.75,652.9166666666666,665.25,844.0,610.8333333333334,731.5833333333334
489,80817,678.75,470.75,551.5833333333334,541.25,641.25,634.6666666666666,589.75,647.0,541.75,500.5833333333333,773.75,663.75,703.3333333333334,785.0,632.5,645.3333333333334,546.75,719.0,623.5,663.0833333333334,629.5,613.75,553.1666666666666,619.0,709.5,491.5833333333333,521.25,654.5,545.8333333333334,622.6666666666666,758.0,588.5,619.5833333333334,678.75,774.5,630.1666666666666,715.0,687.25,614.5,588.8333333333334
490,80817,935.25,1027.0,1218.5833333333333,1004.0,1291.0,1007.6666666666666,733.5,963.5,1190.1666666666667,827.0833333333334,1354.25,1070.0,1141.4166666666667,698.5,1109.0,1220.3333333333333,1381.5,1141.75,942.1666666666666,1220.5,1032.75,1293.75,1036.8333333333333,779.5,1167.5,864.6666666666666,728.0,966.25,762.0833333333334,1027.1666666666667,1247.75,1569.75,1064.4166666666667,1265.5,1129.75,1121.5833333333333,833.25,1382.75,949.75,1159.8333333333333
492,80817,413.25,521.25,644.5,689.75,890.25,565.8333333333334,622.75,966.75,498.1666666666667,606.75,974.25,706.0,825.1666666666666,724.5,402.5,703.0,457.0,533.75,582.0833333333334,661.5,770.5,414.0,756.4166666666666,633.25,464.0,742.75,574.0,1084.75,808.4166666666666,547.0833333333334,928.75,772.5,662.3333333333334,557.75,974.75,866.4166666666666,677.25,436.25,889.1666666666666,897.9166666666666
495,80717,703.25,722.0,818.0,635.0,855.0,827.75,785.25,972.5,777.3333333333334,737.4166666666666,926.25,984.0,906.3333333333334,839.5,1062.75,774.0833333333334,768.5,981.0,764.9166666666666,860.9166666666666,717.25,717.5,759.75,1005.5,765.5,677.4166666666666,909.5,904.5,705.8333333333334,771.8333333333334,1062.25,849.5,923.4166666666666,841.25,891.0,848.0833333333334,835.75,910.75,802.0833333333334,993.8333333333334
497,80717,483.5,529.5,562.8333333333334,476.0,574.75,552.75,531.5,626.25,499.0,620.25,615.25,878.25,659.0,659.0,801.0,447.4166666666667,694.75,592.25,660.0,611.9166666666666,526.75,589.25,563.8333333333334,545.5,578.5,422.0833333333333,476.0,636.25,459.6666666666667,587.9166666666666,710.5,633.25,694.5,514.5,627.0,483.5833333333333,526.25,605.25,475.25,663.0833333333334
499,80817,618.75,657.25,664.8333333333334,634.75,624.75,702.1666666666666,790.5,688.0,569.3333333333334,679.6666666666666,613.75,1109.5,739.4166666666666,805.0,754.25,585.75,669.5,887.25,714.9166666666666,753.5,988.75,562.5,820.1666666666666,958.0,833.25,637.25,666.25,759.25,511.0,839.5,1099.25,939.75,785.4166666666666,700.25,856.5,629.25,725.25,747.25,596.25,821.8333333333334
501,80717,483.0,501.25,506.8333333333333,514.25,535.5,680.9166666666666,490.75,534.75,503.25,529.9166666666666,668.75,802.0,656.0833333333334,673.75,680.0,554.9166666666666,479.5,621.5,533.0,871.5,555.5,494.0,506.0833333333333,480.25,510.25,442.1666666666667,559.0,503.75,545.25,637.5,701.25,479.5,617.4166666666666,602.25,629.5,580.8333333333334,525.0,541.25,550.9166666666666,612.8333333333334
503,80717,716.25,1071.25,904.9166666666666,813.5,776.75,954.5833333333334,838.25,804.5,792.0833333333334,948.75,873.25,1151.5,845.0,1019.25,848.25,729.6666666666666,901.0,1030.25,708.5,884.8333333333334,863.5,857.75,830.25,894.25,757.25,754.5833333333334,802.25,738.75,715.5833333333334,848.5833333333334,1060.75,998.75,849.25,711.75,964.0,892.9166666666666,781.5,1044.5,803.1666666666666,1014.0
507,80717,600.25,614.5,596.1666666666666,624.25,721.5,648.1666666666666,602.75,644.25,515.75,571.0,606.25,971.75,685.8333333333334,672.0,757.0,561.0,577.5,722.25,552.9166666666666,664.6666666666666,569.75,565.0,626.0,578.25,582.75,553.5833333333334,692.25,730.75,497.3333333333333,697.75,837.5,616.5,698.8333333333334,654.25,822.0,567.8333333333334,647.0,658.0,615.5833333333334,744.75
510,80817,429.75,514.75,580.6666666666666,472.0,642.75,620.75,576.5,527.75,514.1666666666666,517.9166666666666,623.5,537.75,593.1666666666666,665.5,720.75,554.4166666666666,509.25,652.5,628.3333333333334,649.6666666666666,542.0,641.75,522.1666666666666,530.0,667.25,502.6666666666667,457.25,554.75,475.4166666666667,544.9166666666666,484.5,469.25,485.3333333333333,518.0,750.75,525.8333333333334,709.25,629.75,557.9166666666666,585.5
512,80817,762.5,628.0,707.6666666666666,576.75,674.75,811.5,649.5,657.25,773.25,677.5,982.5,1078.75,922.3333333333334,822.0,903.5,807.0,781.75,1120.25,716.8333333333334,870.4166666666666,1149.0,679.25,757.4166666666666,651.5,685.5,640.0833333333334,618.75,720.75,625.6666666666666,780.8333333333334,812.5,971.25,1009.25,990.0,738.25,721.8333333333334,1012.25,1083.75,707.0,820.1666666666666
514,80817,572.75,762.75,777.9166666666666,583.75,991.25,766.8333333333334,726.25,1079.5,671.25,676.75,827.0,968.5,849.0833333333334,1142.0,993.5,786.25,1038.75,1421.0,826.75,917.9166666666666,692.75,787.0,795.4166666666666,715.25,743.25,678.0833333333334,733.25,641.0,696.4166666666666,905.5833333333334,961.75,932.25,917.1666666666666,486.0,975.75,786.6666666666666,726.0,530.5,803.5833333333334,803.0
515,80817,388.0,332.0,323.5,616.5,291.25,428.75,336.75,308.0,281.4166666666667,313.0,434.5,343.0,434.0,343.5,315.0,411.4166666666667,202.5,365.25,325.0,387.5,433.25,332.25,409.1666666666667,304.25,278.25,316.25,376.0,277.25,280.0,364.6666666666667,347.0,324.75,332.6666666666667,336.0,336.25,362.0,275.0,664.5,295.5833333333333,357.0
520,80817,868.75,699.0,710.5833333333334,614.25,826.0,784.0,829.5,827.75,652.8333333333334,738.6666666666666,885.0,882.75,787.0,797.0,804.5,683.5833333333334,668.75,890.0,733.0833333333334,807.0,703.75,644.5,677.6666666666666,831.75,888.75,623.5833333333334,661.5,861.75,649.5833333333334,787.4166666666666,815.0,760.25,784.25,692.75,894.0,721.1666666666666,795.0,872.25,676.8333333333334,870.1666666666666
522,80817,859.5,377.25,443.25,263.5,373.0,451.8333333333333,339.0,306.5,313.8333333333333,322.0,408.0,649.25,376.8333333333333,750.5,366.25,475.9166666666667,281.25,432.0,446.9166666666667,533.4166666666666,411.0,347.5,287.6666666666667,341.5,421.75,332.25,314.75,282.0,295.0,385.6666666666667,428.75,357.75,387.3333333333333,430.5,359.75,418.25,294.0,162.75,282.5833333333333,408.8333333333333
527,80817,1291.75,1313.5,1615.0833333333333,1298.75,1278.75,1423.5833333333333,1700.0,1307.0,1700.0,1566.6666666666667,1304.75,1148.25,1433.9166666666667,1279.75,1700.0,1298.75,1700.0,1305.75,1432.1666666666667,1700.0,1311.0,1700.0,1282.3333333333333,1281.0,1700.0,1432.25,1700.0,1700.0,1437.9166666666667,1700.0,1700.0,1700.0,1493.5,1302.75,1700.0,1433.5833333333333,1700.0,1700.0,1550.8333333333333,1631.5
531,80817,796.25,590.5,911.8333333333334,702.5,947.5,894.6666666666666,1150.25,767.25,967.75,805.5,1421.75,1700.0,1509.3333333333333,1700.0,1393.5,1410.25,1164.75,1450.5,1338.3333333333333,1423.0833333333333,741.25,887.0,871.4166666666666,1094.75,1083.75,598.9166666666666,811.75,904.25,787.75,1108.5833333333333,889.0,1150.0,1205.6666666666667,1477.5,1442.75,1475.4166666666667,1453.0,1700.0,1448.0833333333333,1529.6666666666667
533,80717,514.25,537.75,713.3333333333334,481.5,639.75,616.75,556.75,675.0,544.9166666666666,604.9166666666666,748.75,1033.25,786.5833333333334,670.25,1028.75,629.5,633.75,839.25,624.1666666666666,739.9166666666666,587.25,530.0,605.3333333333334,696.5,667.25,524.5,547.5,771.25,469.8333333333333,702.5833333333334,725.25,788.5,732.5,624.75,815.0,590.0833333333334,742.25,729.5,559.5,801.1666666666666
538,80817,660.5,960.25,775.0833333333334,601.0,840.75,818.5,900.25,817.25,622.9166666666666,759.9166666666666,1032.75,1411.75,981.0833333333334,1158.75,1116.75,908.0833333333334,839.0,1001.25,774.9166666666666,946.5833333333334,1052.5,684.25,871.25,656.75,799.0,657.4166666666666,836.0,751.0,614.6666666666666,838.3333333333334,1163.25,810.25,1015.8333333333334,717.75,1207.75,1041.8333333333333,811.0,1207.25,956.3333333333334,1053.5
540,80817,725.75,769.5,844.5,721.5,771.75,806.4166666666666,998.5,836.5,691.0833333333334,733.5,827.5,990.25,874.0833333333334,728.5,918.25,769.4166666666666,909.75,855.25,820.75,833.5833333333334,661.0,784.5,772.5,667.0,840.5,671.25,850.0,815.5,717.0833333333334,823.0,877.0,729.5,806.6666666666666,902.25,752.0,790.25,699.0,822.25,787.25,837.5833333333334
542,80817,620.5,707.0,839.8333333333334,995.25,737.0,849.5833333333334,735.5,614.0,794.5,952.5,686.75,1099.25,962.9166666666666,708.5,1222.0,728.5,932.0,1252.0,812.0833333333334,761.8333333333334,678.5,674.25,856.0833333333334,1028.0,788.75,594.5,689.5,972.0,867.8333333333334,845.75,979.75,818.0,968.9166666666666,761.5,936.5,824.5833333333334,637.25,790.25,687.8333333333334,819.8333333333334
543,80817,555.25,657.5,560.25,623.0,581.0,700.8333333333334,569.5,477.25,560.6666666666666,498.5,696.75,536.25,591.0,704.75,689.0,571.4166666666666,627.75,503.25,588.75,642.5,614.25,526.25,584.0,602.75,548.0,422.1666666666667,543.5,968.5,420.6666666666667,575.3333333333334,621.5,527.75,538.4166666666666,542.25,640.0,593.1666666666666,673.75,557.25,497.0,617.75
549,80817,862.0,470.5,851.0,521.0,635.75,654.3333333333334,792.75,578.0,512.3333333333334,514.5,822.5,834.5,677.3333333333334,615.25,745.75,660.5,563.25,936.5,480.0833333333333,619.6666666666666,638.5,530.25,604.8333333333334,564.5,666.25,489.8333333333333,507.75,595.75,552.6666666666666,615.0,699.0,534.0,677.4166666666666,646.25,710.25,713.8333333333334,553.5,624.5,559.8333333333334,667.5833333333334
550,80717,680.75,722.75,713.5833333333334,569.75,730.5,723.4166666666666,690.25,772.25,693.75,682.6666666666666,876.0,1045.75,967.5833333333334,833.75,963.25,695.1666666666666,808.75,791.5,771.3333333333334,877.0,681.75,738.5,640.5,654.5,763.75,754.1666666666666,716.0,856.0,617.5833333333334,743.8333333333334,892.5,722.5,849.0833333333334,782.75,1002.75,850.8333333333334,796.0,947.25,798.5833333333334,1005.0
556,80817,860.5,909.5,856.5833333333334,656.25,583.75,796.25,975.25,672.5,829.9166666666666,599.5833333333334,770.5,1293.5,793.0833333333334,1230.5,1107.5,937.3333333333334,988.0,765.75,825.5,690.0,488.75,1015.5,841.1666666666666,606.75,1013.0,623.1666666666666,566.0,858.0,805.75,918.0,885.0,984.5,1058.6666666666667,1082.75,725.75,1000.75,1086.25,738.75,952.25,955.0
561,80817,579.0,676.75,665.8333333333334,549.0,720.75,654.3333333333334,574.0,714.0,581.0833333333334,623.5833333333334,897.75,817.75,652.9166666666666,687.5,826.75,564.6666666666666,550.0,715.75,567.5,705.1666666666666,616.5,605.5,653.0,568.0,681.0,510.5,657.75,676.25,542.5,691.75,676.5,684.25,666.5833333333334,735.0,875.75,651.8333333333334,609.25,726.25,582.8333333333334,688.5833333333334
563,80817,917.5,1103.0,1177.1666666666667,1099.0,1051.0,1154.5833333333333,905.0,1020.0,941.5833333333334,998.3333333333334,1135.25,837.75,1216.6666666666667,1217.5,1359.0,1068.0833333333333,1060.75,1234.25,1240.8333333333333,1196.5833333333333,962.25,1241.5,987.1666666666666,1378.5,1377.75,878.5833333333334,910.0,1179.25,917.3333333333334,903.4166666666666,1345.5,1288.25,1182.6666666666667,1085.25,1231.25,1131.25,1027.5,1127.5,974.0,1290.8333333333333
564,80617,696.5,615.25,806.9166666666666,599.5,753.0,672.25,555.25,658.0,620.25,611.4166666666666,841.5,1008.25,765.9166666666666,1036.25,839.0,761.5833333333334,775.0,980.25,717.25,728.5,643.75,666.75,766.9166666666666,610.25,767.5,532.5,614.0,680.5,531.5833333333334,686.25,642.25,930.5,854.8333333333334,740.5,737.75,697.0833333333334,751.5,774.0,697.5833333333334,716.3333333333334
569,80817,621.0,930.0,977.5,989.5,743.25,865.1666666666666,911.25,1192.5,894.0,837.9166666666666,774.75,1214.0,797.1666666666666,791.0,1003.5,894.1666666666666,723.75,886.75,800.1666666666666,896.9166666666666,650.25,736.5,895.6666666666666,953.75,836.25,710.9166666666666,753.0,849.25,597.75,927.9166666666666,1269.75,778.0,1042.5833333333333,706.25,906.5,612.0833333333334,799.25,763.0,765.4166666666666,968.3333333333334
573,80717,536.75,484.75,676.3333333333334,477.0,580.75,683.1666666666666,502.25,669.75,502.5833333333333,560.6666666666666,734.75,1170.25,745.6666666666666,1028.75,808.5,702.0,615.25,734.25,740.6666666666666,745.75,643.5,742.25,583.9166666666666,829.75,656.0,566.75,561.5,753.75,533.0,809.3333333333334,671.75,696.75,723.1666666666666,547.75,692.75,755.5,765.25,760.0,666.6666666666666,715.25
578,80717,715.75,641.25,832.4166666666666,809.25,723.25,757.6666666666666,571.25,810.0,599.25,676.4166666666666,871.5,973.0,979.3333333333334,1095.5,1254.75,798.8333333333334,861.5,873.75,970.5,868.3333333333334,733.0,619.25,787.3333333333334,807.75,675.0,667.8333333333334,640.5,1083.25,547.8333333333334,748.0,802.0,810.5,1066.3333333333333,723.75,795.5,823.8333333333334,878.25,761.75,778.0,959.0
581,80817,664.25,773.25,784.0,589.0,662.5,739.3333333333334,683.0,781.75,668.0,692.8333333333334,1066.0,976.5,911.25,904.5,939.75,746.75,823.25,939.5,784.75,807.3333333333334,782.75,645.0,658.4166666666666,739.75,903.0,594.9166666666666,743.25,697.0,538.5833333333334,702.9166666666666,965.5,757.25,852.0,871.75,840.5,837.1666666666666,693.75,763.25,671.9166666666666,865.1666666666666
582,80817,541.5,594.75,629.0833333333334,520.25,553.5,590.3333333333334,574.75,688.0,499.9166666666667,592.8333333333334,701.75,890.5,683.0,751.5,954.5,572.5833333333334,566.0,778.75,602.1666666666666,670.75,657.5,577.25,541.5833333333334,591.75,735.75,538.3333333333334,622.75,685.25,463.4166666666667,630.3333333333334,779.25,614.5,714.5,751.25,766.25,575.4166666666666,651.0,781.75,556.5,729.5
583,80817,611.0,560.25,613.25,558.75,637.25,705.9166666666666,605.5,642.75,620.0,604.0833333333334,1008.0,793.75,682.0833333333334,724.5,717.75,509.8333333333333,916.5,672.0,603.6666666666666,682.3333333333334,723.75,698.75,741.6666666666666,595.0,693.25,497.1666666666667,559.5,650.25,549.75,735.5833333333334,668.25,653.75,663.4166666666666,622.0,655.0,674.6666666666666,630.5,724.5,693.4166666666666,752.5833333333334
587,80817,597.5,750.5,702.5,658.0,668.5,700.0833333333334,568.5,722.75,641.5833333333334,737.0,860.0,996.25,832.0,884.5,896.5,718.5833333333334,748.75,655.75,703.0,800.0,688.5,619.25,630.5833333333334,741.0,779.75,584.0833333333334,613.5,683.25,521.6666666666666,744.0833333333334,806.5,684.25,820.8333333333334,702.75,883.25,672.75,721.0,758.0,665.75,903.9166666666666
604,80817,726.75,605.0,796.1666666666666,578.0,684.25,708.9166666666666,654.0,900.75,604.9166666666666,634.6666666666666,768.0,1112.0,711.3333333333334,834.0,1071.75,744.3333333333334,598.0,1140.25,699.5,701.4166666666666,709.75,638.5,698.1666666666666,613.75,962.0,525.0,729.0,696.5,845.3333333333334,750.1666666666666,622.0,800.75,742.6666666666666,783.0,809.0,666.5833333333334,728.5,640.5,593.75,752.5
621,80817,611.25,714.0,854.3333333333334,699.25,842.0,765.8333333333334,629.0,1023.75,632.9166666666666,771.75,776.0,1166.5,770.1666666666666,783.0,896.5,781.6666666666666,770.0,747.75,741.25,743.5,802.25,1190.75,708.1666666666666,938.75,715.0,672.8333333333334,640.25,892.75,698.1666666666666,747.75,801.5,706.0,782.4166666666666,696.75,958.5,562.75,646.75,782.5,659.5833333333334,894.75
632,80817,557.25,604.75,675.4166666666666,678.75,777.0,725.5,804.25,699.0,603.9166666666666,703.5,713.5,829.25,699.0833333333334,832.25,939.25,608.9166666666666,787.75,779.5,670.9166666666666,783.9166666666666,649.75,614.0,628.3333333333334,691.5,694.5,599.1666666666666,911.25,651.5,574.5,797.9166666666666,1271.25,935.5,923.9166666666666,761.5,875.75,666.4166666666666,710.25,830.25,712.9166666666666,858.3333333333334
642,80817,680.5,673.5,785.5,562.25,673.25,841.5,962.0,772.25,775.1666666666666,710.1666666666666,916.0,864.25,844.1666666666666,811.0,1079.0,786.3333333333334,651.25,1210.25,761.5833333333334,867.5833333333334,572.5,610.75,709.8333333333334,641.0,1135.25,493.3333333333333,567.25,659.75,693.25,827.1666666666666,852.0,958.0,835.6666666666666,965.75,824.5,650.4166666666666,737.25,1130.5,898.75,983.25
647,80817,563.5,574.0,626.9166666666666,565.5,734.25,696.6666666666666,676.0,745.5,569.0,561.4166666666666,898.75,1052.0,701.4166666666666,882.25,789.75,614.6666666666666,665.75,923.5,709.75,787.5833333333334,650.75,815.0,586.75,542.0,672.5,577.3333333333334,607.5,593.5,532.0,647.25,685.5,844.25,836.0833333333334,749.25,875.5,691.0833333333334,815.0,664.5,673.6666666666666,881.6666666666666
649,80817,525.75,530.25,560.4166666666666,492.25,651.75,601.5,506.25,626.0,477.0,559.0833333333334,695.5,602.25,648.6666666666666,657.25,729.25,534.75,589.25,638.0,578.25,645.6666666666666,559.5,586.75,529.0833333333334,552.75,530.25,471.0833333333333,684.5,657.5,483.75,646.0,652.0,661.5,610.0833333333334,564.5,626.25,584.0,640.75,668.75,510.8333333333333,687.25
653,80817,692.75,751.5,785.25,587.75,781.75,697.3333333333334,668.75,876.5,611.9166666666666,748.0,818.5,1003.5,796.4166666666666,750.75,798.5,634.75,678.5,813.75,724.6666666666666,786.4166666666666,735.5,704.5,794.25,786.25,748.75,647.9166666666666,654.75,698.5,576.3333333333334,765.4166666666666,919.0,712.25,794.0,672.75,875.25,697.8333333333334,851.0,903.75,708.0,818.1666666666666
655,80817,825.5,716.75,852.1666666666666,792.75,840.5,843.0833333333334,919.5,867.0,804.6666666666666,811.0833333333334,732.25,1178.25,974.6666666666666,1226.25,1076.25,686.25,1024.25,1050.75,943.4166666666666,1047.1666666666667,873.25,860.75,686.0,596.75,1075.75,926.3333333333334,945.0,794.75,696.5,997.6666666666666,1022.0,965.5,967.1666666666666,787.25,804.75,972.6666666666666,1127.25,1175.25,878.75,1059.25
657,80817,1150.0,676.25,1030.6666666666667,964.0,1079.75,1104.9166666666667,934.75,1076.75,854.8333333333334,1040.6666666666667,1507.5,1517.5,1262.9166666666667,1322.5,1307.0,1142.4166666666667,965.75,1141.5,1221.1666666666667,1184.1666666666667,1075.25,978.75,1080.25,1155.5,933.75,955.3333333333334,877.25,968.0,929.25,960.3333333333334,1395.25,1021.25,1002.75,1351.5,1464.25,1262.5,1114.25,1401.0,1058.6666666666667,1202.8333333333333
659,80817,587.5,1395.5,1009.75,1448.0,768.75,1215.3333333333333,1285.75,1440.25,1058.1666666666667,1044.0833333333333,1134.25,1510.0,1167.6666666666667,1320.0,1072.0,1296.25,1336.0,1104.25,1407.75,1209.9166666666667,1271.75,913.25,1157.75,1229.25,1130.0,1294.5833333333333,1363.5,1408.5,1190.8333333333333,1327.5833333333333,1470.0,1077.75,1361.0833333333333,1045.5,1424.5,1312.0833333333333,1523.5,1159.0,1177.1666666666667,1569.5833333333333
680,80817,591.75,616.25,605.8333333333334,520.75,698.75,659.1666666666666,541.0,640.75,562.1666666666666,682.5833333333334,671.25,816.5,706.4166666666666,794.75,673.0,582.4166666666666,653.25,618.75,570.4166666666666,774.9166666666666,591.0,532.25,647.3333333333334,583.25,652.75,621.3333333333334,593.5,686.5,615.3333333333334,669.0,928.75,917.75,850.8333333333334,676.5,1261.0,564.75,932.75,714.25,581.0833333333334,774.25
681,80817,542.75,558.75,645.4166666666666,522.0,796.25,705.3333333333334,592.0,736.25,614.75,598.4166666666666,700.75,819.5,672.6666666666666,698.5,739.25,585.3333333333334,702.0,700.5,643.1666666666666,775.0833333333334,766.25,704.75,631.9166666666666,647.0,636.75,590.5,794.5,885.75,525.75,710.75,666.5,685.25,765.1666666666666,635.75,791.25,586.1666666666666,653.75,715.0,613.8333333333334,773.5833333333334
684,80817,531.0,613.75,570.1666666666666,513.75,639.0,647.4166666666666,592.5,583.0,568.4166666666666,626.8333333333334,685.0,837.0,719.4166666666666,699.75,713.0,702.0,626.0,723.25,614.4166666666666,669.8333333333334,662.25,555.0,587.0833333333334,574.75,738.0,526.0,576.5,567.75,510.5,697.5,744.0,636.0,692.1666666666666,666.0,784.75,717.0833333333334,536.75,723.0,657.4166666666666,751.8333333333334
